번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호,대출한 횟수
AJ1105213,정보컴퓨터공학전공,20140515,2010,응용 운영 체제 개념,2003,Silberschatz Abraham,홍릉과학,005.43 S582aK조증,36
AJ1107975,소프트웨어융합전공,20131021,2012,응용 운영 체제 개념,2003,Silberschatz Abraham,홍릉과학,005.43 S582aK조증,14
AJ1104647,미디어학과,20130417,2010,응용 운영 체제 개념,2003,Silberschatz Abraham,홍릉과학,005.43 S582aK조증,29
AJ1105364,미디어학과,20130305,2010,응용 운영 체제 개념,2003,Silberschatz Abraham,홍릉과학,005.43 S582aK조증,36
AJ1105364,미디어학과,20130312,2010,응용 운영 체제 개념,2003,Silberschatz Abraham,홍릉과학,005.43 S582aK조증,36
AJ1104346,정보컴퓨터공학전공,20120409,2010,응용 운영 체제 개념,2003,Silberschatz Abraham,홍릉과학,005.43 S582aK조증,35
AJ1104346,정보컴퓨터공학전공,20120330,2010,응용 운영 체제 개념,2003,Silberschatz Abraham,홍릉과학,005.43 S582aK조증,35
AJ1101677,미디어학과,20140327,2008,응용 운영 체제 개념,2001,Silberschatz Avi,홍릉과학출판사,001.6425 S582aK조,25
AJ1107963,소프트웨어융합전공,20131021,2012,응용 운영 체제 개념,2001,Silberschatz Avi,홍릉과학출판사,001.6425 S582aK조,38
AJ1103946,미디어학과,20130614,2009,응용 운영 체제 개념,2001,Silberschatz Avi,홍릉과학출판사,001.6425 S582aK조,5
AJ1104916,전자공학전공,20140922,2010,응용 운영 체제 개념,1999,Silberschatz Abraham,홍릉과학출판사,001.6425 S582o5K김,40
AJ1106336,미디어학과,20130603,2011,응용 운영 체제 개념,1999,Silberschatz Abraham,홍릉과학출판사,001.6425 S582o5K김,26
AJ1106336,미디어학과,20130520,2011,응용 운영 체제 개념,1999,Silberschatz Abraham,홍릉과학출판사,001.6425 S582o5K김,26
AJ1102131,정보컴퓨터공학전공,20120902,2008,응용 운영 체제 개념,1999,Silberschatz Abraham,홍릉과학출판사,001.6425 S582o5K김,25
AJ1102847,전자공학전공,20140514,2009,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자 기술연구소,ITC,621.3821 한43유개,2
AJ1102855,전자공학전공,20140509,2009,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자 기술연구소,ITC,621.3821 한43유개,15
AJ1101405,정보컴퓨터공학전공,20131230,2007,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자 기술연구소,ITC,621.3821 한43유개,37
AJ1101405,정보컴퓨터공학전공,20131218,2007,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자 기술연구소,ITC,621.3821 한43유개,37
AJ1102466,전자공학전공,20130905,2009,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자 기술연구소,ITC,621.3821 한43유개,18
AJ1102858,전자공학전공,20130527,2009,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자 기술연구소,ITC,621.3821 한43유개,36
AJ1101534,전자공학전공,20130513,2008,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자 기술연구소,ITC,621.3821 한43유개,20
AJ1100350,전자공학전공,20130528,2006,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자 기술연구소,ITC,621.3821 한43유개,23
AJ1107356,전자공학전공,20141112,2010,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2008,한백전자 기술연구소,ITC,621.3821 한43유3,24
AJ1102651,전자공학전공,20140519,2009,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2008,한백전자 기술연구소,ITC,621.3821 한43유3,13
AJ1105478,전자공학전공,20140429,2011,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2008,한백전자 기술연구소,ITC,621.3821 한43유3,39
AJ1100073,전자공학전공,20131031,2004,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2008,한백전자 기술연구소,ITC,621.3821 한43유3,36
AJ1100073,전자공학전공,20131114,2004,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2008,한백전자 기술연구소,ITC,621.3821 한43유3,36
AJ1101200,전자공학전공,20121102,2007,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2008,한백전자 기술연구소,ITC,621.3821 한43유3,6
AJ1101850,수학전공,20140514,2008,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2006,한백전자,아이티씨,004.65 한43유,35
AJ1102466,전자공학전공,20140602,2009,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2006,한백전자,아이티씨,004.65 한43유,18
AJ1107403,전자공학전공,20140905,2010,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2006,한백전자,아이티씨,004.65 한43유,15
AJ1102778,전자공학전공,20140528,2009,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2006,한백전자,아이티씨,004.65 한43유,41
AJ1102316,전자공학전공,20130530,2008,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2006,한백전자,아이티씨,004.65 한43유,33
AJ1102424,전자공학전공,20140512,2008,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자,ITC,004.65 한43유개,12
AJ1102778,전자공학전공,20140528,2009,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자,ITC,004.65 한43유개,41
AJ1102266,전자공학전공,20131105,2008,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자,ITC,004.65 한43유개,22
AJ1104299,전자공학전공,20130510,2010,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자,ITC,004.65 한43유개,25
AJ1100401,전자공학전공,20120524,2006,(ZigbeX를 이용한) 유비쿼터스 센서 네트워크 시스템,2007,한백전자,ITC,004.65 한43유개,15
AJ1110510,생명공학전공,20141202,2014,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,27
AJ1108358,사회학전공,20141007,2011,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,17
AJ1109446,심리학전공,20141008,2013,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,17
AJ1109424,경제학전공,20141127,2013,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,6
AJ1107224,심리학전공,20141201,2012,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,13
AJ1104616,산업공학전공,20150107,2010,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,10
AJ1106973,행정학전공,20131205,2012,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,32
AJ1103530,심리학전공,20131209,2009,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,8
AJ1105360,심리학전공,20131029,2010,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,41
AJ1103530,심리학전공,20131012,2009,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,8
AJ1105855,심리학전공,20131011,2011,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,31
AJ1103495,미디어학과,20121107,2009,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,23
AJ1105830,응용화학생명공학전공,20120924,2011,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,23
AJ1104524,심리학전공,20120911,2010,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,17
AJ1105819,심리학전공,20120913,2011,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,17
AJ1104524,심리학전공,20120828,2010,감각과 지각,2007,Goldstein E. Bruce,시그마프레스,612.8 G624s7K김,17
AJ1107260,심리학전공,20141017,2012,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,23
AJ1109389,심리학전공,20141203,2013,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,17
AJ1107260,심리학전공,20141203,2012,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,23
AJ1104041,문화콘텐츠학전공,20141013,2010,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,5
AJ1109424,경제학전공,20141016,2013,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,6
AJ1109446,심리학전공,20141203,2013,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,17
AJ1105518,심리학전공,20141211,2010,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,20
AJ1107121,심리학전공,20141014,2012,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,23
AJ1104979,경영학전공,20131126,2011,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,40
AJ1104584,심리학전공,20131126,2011,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,16
AJ1107060,경제학전공,20131104,2012,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,9
AJ1104979,경영학전공,20131206,2011,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,40
AJ1103275,행정학전공,20131018,2009,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,14
AJ1100865,경영학전공,20131104,2007,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,18
AJ1104584,심리학전공,20131104,2011,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,16
AJ1104979,경영학전공,20131028,2011,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,40
AJ1104979,경영학전공,20131014,2011,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,40
AJ1101486,국어국문학전공,20121203,2008,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,19
AJ1105862,심리학전공,20121001,2011,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,16
AJ1105862,심리학전공,20120926,2011,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,16
AJ1103495,미디어학과,20120927,2009,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,23
AJ1100056,화학전공,20120604,2004,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,20
AJ1107863,심리학전공,20120905,2010,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,4
AJ1100056,화학전공,20120522,2004,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,20
AJ1102632,정보컴퓨터공학전공,20110311,2009,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,7
AJ1102632,정보컴퓨터공학전공,20110320,2009,감각과 지각,2004,Goldstein E. Bruce,시그마프레스,152.1 G624s4K정,7
AJ1104741,산업공학전공,20141024,2010,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,5
AJ1106805,산업공학전공,20141117,2012,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,17
AJ1105482,산업공학전공,20141117,2011,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,13
AJ1104741,산업공학전공,20141006,2010,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,5
AJ1109681,산업공학전공,20141126,2012,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,2
AJ1103813,화학공학전공,20131129,2010,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,35
AJ1103118,산업공학전공,20131113,2009,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,33
AJ1103118,산업공학전공,20131018,2009,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,33
AJ1102233,산업공학전공,20131014,2008,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,11
AJ1102233,산업공학전공,20131004,2008,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,11
AJ1102233,산업공학전공,20131004,2008,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,11
AJ1103118,산업공학전공,20131004,2009,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,33
AJ1107857,산업공학전공,20121030,2010,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,31
AJ1107857,산업공학전공,20121005,2010,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,31
AJ1100465,산업공학전공,20120926,2006,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,20
AJ1101893,산업공학전공,20121015,2008,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,33
AJ1101935,산업공학전공,20120927,2008,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,21
AJ1101935,산업공학전공,20121008,2008,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,21
AJ1100464,산업공학전공,20120920,2006,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,15
AJ1107067,산업공학전공,20120913,2010,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,32
AJ1103259,산업공학전공,20111213,2009,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,37
AJ1101348,산업공학전공,20111102,2007,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,18
AJ1100580,산업공학전공,20111116,2006,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,8
AJ1100580,산업공학전공,20111116,2006,Arena를 이용한 시뮬레이션 2E,2002,Kelton W. David,교보문고,003.3 K29s2K문,8
AJ1109256,문화콘텐츠학전공,20141204,2013,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,18
AJ1101434,국어국문학전공,20141106,2008,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,20
AJ1105868,정치외교학전공,20141209,2011,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,39
AJ1105806,사학전공,20141125,2011,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,27
AJ1106248,경영학전공,20141110,2011,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,5
AJ1109256,문화콘텐츠학전공,20141107,2013,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,18
AJ1109296,사회학전공,20141117,2013,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,22
AJ1107010,문화콘텐츠학전공,20141105,2012,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,20
AJ1109256,문화콘텐츠학전공,20141201,2013,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,18
AJ1107111,문화콘텐츠학전공,20141208,2012,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,10
AJ1108284,문화콘텐츠학전공,20141217,2011,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,5
AJ1105868,정치외교학전공,20141209,2011,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,39
AJ1106589,국어국문학전공,20141112,2011,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,32
AJ1103077,경제학전공,20131023,2009,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,15
AJ1107101,경영학전공,20131028,2010,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,29
AJ1107101,경영학전공,20131028,2010,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,29
AJ1107101,경영학전공,20131028,2010,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,29
AJ1107101,경영학전공,20131028,2010,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,29
AJ1105462,경영학전공,20111011,2010,문학과 예술의 사회사,2000,Hauser Arnold,창작과 비평사,809 H376sK백개,14
