번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1101310,건축공학전공,20140226,2007,(Public sector) 공기업 취업 전략,2013,한명윤,매경,331.259 한34공
AJ1106016,기계공학과,20120405,2011,노동의 종말,2005,"Rifkin, Jeremy",민음사,331.137042 R564eK이개
AJ1102874,생명공학전공,20110609,2009,노동의 종말,2005,"Rifkin, Jeremy",민음사,331.137042 R564eK이개
AJ1104768,산업공학전공,20120910,2010,노동의 종말,1996,"Rifkin, Jeremy",민음사,331.137042 R564eK이
AJ1105385,기계공학과,20111121,2010,노동의 종말,1996,"Rifkin, Jeremy",민음사,331.137042 R564eK이
AJ1101522,화학공학전공,20120307,2008,노동의 종말,1996,"Rifkin, Jeremy",민음사,331.137042 R564eK이
AJ1101750,기계공학과,20110512,2008,노동의 종말,1996,"Rifkin, Jeremy",민음사,331.137042 R564eK이
AJ1106638,응용화학생명공학전공,20140827,2011,경제학 콘서트,2006,"Harford, Tim",웅진지식하우스,330.905 H278uK김
AJ1108304,응용화학생명공학전공,20130313,2013,경제학 콘서트,2006,"Harford, Tim",웅진지식하우스,330.905 H278uK김
AJ1107138,건설시스템공학전공,20120322,2010,경제학 콘서트,2006,"Harford, Tim",웅진지식하우스,330.905 H278uK김
AJ1104799,기계공학과,20140715,2010,그들이 말하지 않는 23가지,2010,"Chang, Ha-Joon",부키,330.122 C456tK김
AJ1100030,산업공학전공,20140515,1998,맨큐의 핵심경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330.1 M278e6Krla
AJ1107138,건설시스템공학전공,20120827,2010,죽은 경제학자의 살아있는 아이디어,1994,"Buchholz, Todd G",김영사,330.092 B919nK이
AJ1103101,기계공학과,20130228,2009,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
AJ1107468,응용화학생명공학전공,20120521,2012,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
AJ1110371,기계공학과,20140902,2014,20대라면 무조건 써먹는 경제상식,2011,김종선,팬덤북스,330.02 김75이
AJ1110529,응용화학생명공학전공,20150224,2014,20대라면 무조건 써먹는 경제상식,2011,김종선,팬덤북스,330.02 김75이
AJ1110833,기계공학과,20141112,2014,넛지,2009,"Thaler, Richard H",웅진씽크빅,330.019 T365nK안
AJ1103631,교통시스템공학전공,20130418,2009,계량경제학,2004,이홍윤,노벨미디어,330.018 이95계
AJ1103533,응용화학생명공학전공,20130710,2009,계량경제학,2005,남준우,弘文社,330.018 남76계2
AJ1107446,교통시스템공학전공,20141213,2012,계량경제학,2006,"Hill, R. Carter",시그마프레스,330.018 H647u2K이
AJ1104842,기계공학과,20130608,2010,경제·경영수학의 이해,2006,김태웅,新英社,330.0151 김883경2
AJ1104705,화학공학전공,20120601,2011,경제학원론,2007,안홍식,三英社,330.01 안95경전
AJ1107659,교통시스템공학전공,20141214,2012,계량경제학,2006,곽상경,다산출판사,330.01 곽52계5
AJ1109169,교통시스템공학전공,20141211,2011,계량경제학,2006,곽상경,다산출판사,330.01 곽52계5
AJ1103284,신소재공학전공,20120906,2009,경제학원론,2005,"Lieberman, Marc",생능,330.01 L716i2K김
AJ1105116,생명공학전공,20141016,2010,맨큐의 경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330 M278p6K김
AJ1103901,교통시스템공학전공,20130326,2009,맨큐의 경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330 M278p6K김
AJ1103761,기계공학과,20131111,2010,맨큐의 경제학,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김
AJ1103198,생명공학전공,20131014,2009,맨큐의 경제학,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김
AJ1106785,기계공학과,20140527,2012,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
AJ1107138,건설시스템공학전공,20120326,2010,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
AJ1101615,화학공학전공,20111201,2008,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
AJ1105227,기계공학과,20140929,2010,맨큐의 핵심경제학,2009,"Mankiw, N. Gregory",교보문고,330 M278e5K김
AJ1103761,기계공학과,20131202,2010,맨큐의 핵심경제학,2009,"Mankiw, N. Gregory",교보문고,330 M278e5K김
AJ1108799,건축학과,20140613,2013,맨큐의 핵심경제학,2001,"Mankiw, Gregory N",교보문고,330 M278e3K김
AJ1100482,산업공학전공,20111209,2006,맨큐의 핵심경제학,2001,"Mankiw, Gregory N",교보문고,330 M278e3K김
AJ1109076,산업공학전공,20140508,2011,슈퍼 괴짜경제학,2009,"Levitt, Steven D",웅진씽크빅,330 L666sK안
AJ1108174,생명공학전공,20141112,2013,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
AJ1101326,기계공학과,20110428,2007,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
AJ1110538,산업공학전공,20140904,2014,유토피아,2008,"More, Thomas",범우,321.07 M836uK황개
AJ1108959,산업공학전공,20140102,2013,유토피아,2008,"More, Thomas",범우,321.07 M836uK황개
AJ1101314,건축학과,20120927,2007,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
AJ1109704,기계공학과,20140728,2012,군주론,2005,"Machiavelli, Niccol｀o",범우사,320.1 M149pK이
AJ1110725,건축공학전공,20140904,2014,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
AJ1108691,기계공학과,20130529,2013,군주론,2008,"Machiavelli, Niccolo",까치글방,320 M149pK강3
AJ1105482,산업공학전공,20150117,2011,통계학,2003,배도선,청문각,310 통148배
AJ1104332,산업공학전공,20110916,2010,통계학,2003,배도선,청문각,310 통148배
AJ1106797,산업공학전공,20131030,2012,사랑의 기술,1990,"Fromn, Erich",홍신문화사,306.87 F932사K권
AJ1104313,화학공학전공,20130527,2010,인생학교,2013,"De Botton, Alain",쌤앤파커스,306.7 D278dK정
AJ1102792,화학공학전공,20130904,2009,프로테스탄티즘의 윤리와 자본주의 정신,2011,"Weber, Max",문예,306.6 W375p2K박
AJ1107732,화학공학전공,20140725,2012,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
AJ1103442,기계공학과,20140701,2009,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
AJ1104386,기계공학과,20150105,2010,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
AJ1106808,기계공학과,20130102,2012,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
AJ1106362,기계공학과,20111218,2011,노는 만큼 성공한다,2005,김정운,21세기북스,306.48 김74노
AJ1103570,신소재공학전공,20110926,2009,노는 만큼 성공한다,2005,김정운,21세기북스,306.48 김74노
AJ1110288,산업공학전공,20141223,2014,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
AJ1103783,산업공학전공,20131025,2009,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
AJ1103735,기계공학과,20131010,2009,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
AJ1104618,산업공학전공,20130226,2010,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
AJ1103134,생명공학전공,20120511,2009,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
AJ1102270,응용화학생명공학전공,20110613,2008,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
AJ1103606,신소재공학전공,20130917,2009,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1101067,건설시스템공학전공,20110921,2007,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1106016,기계공학과,20110905,2011,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1100577,기계공학과,20110905,2006,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1101136,기계공학과,20110506,2007,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1100178,생명공학전공,20110323,2005,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1103248,기계공학과,20141212,2009,불안,2012,"De Botton, Alain",은행나무,305.51 D278sK정은
AJ1104800,건설시스템공학전공,20130829,2010,불안,2007,"De Botton, Alain",이레,305.51 D278sK정
AJ1104376,기계공학과,20140609,2010,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
AJ1108310,응용화학생명공학전공,20141222,2013,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
AJ1104321,산업공학전공,20140424,2010,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
AJ1104386,기계공학과,20140521,2010,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
AJ1104611,산업공학전공,20140307,2010,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
AJ1109124,화학공학전공,20131224,2013,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
AJ1105710,신소재공학전공,20120720,2009,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
AJ1103097,화학공학전공,20140502,2009,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인2
AJ1105609,화학공학전공,20141230,2011,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인2
AJ1106320,산업공학전공,20140630,2011,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인2
AJ1104259,건설시스템공학전공,20141210,2010,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인2
AJ1103571,화학공학전공,20141001,2009,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
AJ1109074,산업공학전공,20140901,2011,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
AJ1101948,산업공학전공,20140107,2008,인간 기술 사회,2013,박영무,학산미디어,303.483 박64인
AJ1103910,기계공학과,20130506,2010,엔트로피,1992,"Rifkin, Jeremy",동아출판사,303.4 리897엔K김
AJ1104601,기계공학과,20130508,2010,엔트로피,1992,"Rifkin, Jeremy",동아출판사,303.4 리897엔K김
AJ1108959,산업공학전공,20140115,2013,엔트로피,2000,"Rifkin, Jeremy",세종연구원,303.4 R564eK이2
AJ1108710,건축학과,20141023,2013,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1106412,화학공학전공,20141201,2011,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1109007,기계공학과,20140211,2011,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1101595,화학공학전공,20131106,2008,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1102971,기계공학과,20130521,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1104768,산업공학전공,20121101,2010,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1104321,산업공학전공,20121019,2010,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1101410,화학공학전공,20110630,2008,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1103127,생명공학전공,20140701,2009,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1109085,산업공학전공,20141114,2011,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1101876,기계공학과,20120518,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1106226,산업공학전공,20120726,2009,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1106216,산업공학전공,20140806,2011,미디어의 이해,2011,"McLuhan, Marshall",커뮤니케이션북스,302.23 M478ucK김
AJ1109086,신소재공학전공,20140122,2011,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1103656,기계공학과,20140502,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1104152,응용화학생명공학전공,20120912,2010,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1103124,산업공학전공,20140414,2009,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1103514,기계공학과,20140508,2009,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1106114,기계공학과,20130111,2011,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1106467,교통시스템공학전공,20141212,2011,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1104071,응용화학생명공학전공,20141017,2010,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1103539,교통시스템공학전공,20131211,2009,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1103295,화학공학전공,20131011,2009,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1108091,생명공학전공,20131204,2013,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
AJ1108691,기계공학과,20130426,2013,향연,2010,Platon,이제이북스,184 P718sK강
AJ1105109,기계공학과,20140203,2010,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1106613,기계공학과,20120403,2011,논어,2005,궁기시정,이산,181.2183 궁18논K박
AJ1104373,기계공학과,20130521,2010,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1108091,생명공학전공,20140610,2013,논어,2010,공자,신원문화사,181.2183 공72논K김신
AJ1104349,신소재공학전공,20150216,2010,논어,2010,공자,신원문화사,181.2183 공72논K김신
AJ1108581,교통시스템공학전공,20130504,2013,논어,2012,공자,글항아리,181.2183 공72논K김
AJ1108959,산업공학전공,20140911,2013,논어,2007,공자,홍익,181.112 공72논개
AJ1103220,기계공학과,20141107,2009,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1101008,산업공학전공,20140612,2007,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1104252,교통시스템공학전공,20140514,2010,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1101942,교통시스템공학전공,20131211,2008,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1102792,화학공학전공,20130730,2009,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1103320,기계공학과,20130805,2009,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1103761,기계공학과,20130813,2010,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1102053,건축공학전공,20130109,2008,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1103617,건설시스템공학전공,20131203,2009,사랑의 기술,1991,"프롬, 에리히",예지원,177.7 프295AK김
AJ1101942,교통시스템공학전공,20141130,2008,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1105763,생명공학전공,20150214,2009,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1109108,산업공학전공,20130526,2013,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1104252,교통시스템공학전공,20130624,2010,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1108581,교통시스템공학전공,20130331,2013,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1107172,산업공학전공,20140203,2012,Justice,2011,"Sandel, Michael J",김영사,172.2 S214jK이김
AJ1104639,기계공학과,20130910,2010,Justice,2011,"Sandel, Michael J",김영사,172.2 S214jK이김
AJ1106114,기계공학과,20130111,2011,Justice,2011,"Sandel, Michael J",김영사,172.2 S214jK이김
AJ1104252,교통시스템공학전공,20140611,2010,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1109007,기계공학과,20140117,2011,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1103813,화학공학전공,20131123,2010,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1107172,산업공학전공,20131205,2012,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1104639,기계공학과,20131004,2010,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1108924,기계공학과,20140129,2013,공리주의,2007,"Mill, John Stuart",책세상,171.5 M645uK서
AJ1110725,건축공학전공,20140904,2014,공리주의,2007,"Mill, John Stuart",책세상,171.5 M645uK서
AJ1106600,기계공학과,20140801,2011,니코마코스 윤리학,2011,Aristoteles,길,171 A717eK강
AJ1105109,기계공학과,20140521,2010,니코마코스 윤리학,2011,Aristoteles,길,171 A717eK강
AJ1103105,응용화학생명공학전공,20140530,2009,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1107172,산업공학전공,20120803,2012,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1108799,건축학과,20141212,2013,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
AJ1103105,응용화학생명공학전공,20140513,2009,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
AJ1106396,산업공학전공,20140304,2011,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
AJ1109091,신소재공학전공,20140721,2011,너 외롭구나,2011,김형태,위즈덤하우스,158.3 김94너개
AJ1104595,응용화학생명공학전공,20120628,2010,너 외롭구나,2011,김형태,위즈덤하우스,158.3 김94너개
AJ1105936,산업공학전공,20150103,2011,(강신주의) 다상담,2013,강신주,동녘,158.3 강58다
AJ1110660,건축학과,20140307,2014,(강신주의) 다상담,2013,강신주,동녘,158.3 강58다
AJ1108719,건축학과,20140102,2013,(강신주의) 다상담,2013,강신주,동녘,158.3 강58다
AJ1107707,건축공학전공,20140926,2012,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
AJ1106840,화학공학전공,20140904,2012,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
AJ1104288,화학공학전공,20130410,2010,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
AJ1106911,건축공학전공,20130116,2010,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
AJ1103224,기계공학과,20120816,2009,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
AJ1107206,건축공학전공,20120920,2012,화성에서 온 남자 금성에서 온 여자,2005,"Gray, John",친구미디어,158.2 G793tK김
AJ1108783,기계공학과,20141202,2013,몰입,2007,황농문,랜덤하우스코리아,158.1 황195몰
AJ1107732,화학공학전공,20130708,2012,몰입,2007,황농문,랜덤하우스코리아,158.1 황195몰
AJ1103710,응용화학생명공학전공,20121005,2009,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
AJ1101372,기계공학과,20110410,2007,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
AJ1106900,응용화학생명공학전공,20140417,2012,20대 자기계발에 미쳐라,2008,이지성,맑은소리,158.1 이78이개
AJ1107477,응용화학생명공학전공,20130409,2012,20대 자기계발에 미쳐라,2008,이지성,맑은소리,158.1 이78이개
AJ1103287,화학공학전공,20120917,2009,20대 자기계발에 미쳐라,2008,이지성,맑은소리,158.1 이78이개
AJ1104595,응용화학생명공학전공,20120628,2010,20대 자기계발에 미쳐라,2008,이지성,맑은소리,158.1 이78이개
AJ1108864,건축학과,20140905,2013,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
AJ1108875,건축학과,20140320,2013,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
AJ1108783,기계공학과,20130903,2013,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
AJ1100543,기계공학과,20120302,2006,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
AJ1103089,산업공학전공,20141001,2009,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
AJ1102169,기계공학과,20141114,2008,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
AJ1105116,생명공학전공,20130903,2010,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
AJ1103091,산업공학전공,20131008,2009,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
AJ1104768,산업공학전공,20140529,2010,(현대생활의) 적응과 정신건강,2001,이민규,교육과학사,158.1 이38적
AJ1107735,신소재공학전공,20131129,2012,(현대생활의) 적응과 정신건강,2001,이민규,교육과학사,158.1 이38적
AJ1106840,화학공학전공,20130923,2012,(나를 사랑하게 하는) 자존감,2009,이무석,비전과리더십,158.1 이36자
AJ1106902,산업공학전공,20131106,2012,버킷리스트,2011,강창균,한국경제신문 한경BP,158.1 강82버
AJ1106806,화학공학전공,20130129,2011,버킷리스트,2011,강창균,한국경제신문 한경BP,158.1 강82버
AJ1107746,화학공학전공,20140519,2012,습관의 힘,2012,"Duhigg, Charles",웅진씽크빅,158.1 D871pK강
AJ1107688,기계공학과,20130125,2010,습관의 힘,2012,"Duhigg, Charles",웅진씽크빅,158.1 D871pK강
AJ1105482,산업공학전공,20130103,2011,습관의 힘,2012,"Duhigg, Charles",웅진씽크빅,158.1 D871pK강
AJ1109007,기계공학과,20140624,2011,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
AJ1110521,신소재공학전공,20140602,2014,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
AJ1109107,산업공학전공,20140818,2013,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
AJ1107172,산업공학전공,20131116,2012,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
AJ1108141,응용화학생명공학전공,20130704,2013,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
AJ1102152,신소재공학전공,20130408,2008,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
AJ1106222,기계공학과,20130305,2011,지금 외롭다면 잘 되고 있는 것이다,2011,한상복,위즈덤하우스,158 한52지
AJ1107437,건축학과,20121024,2012,화성에서 온 남자 금성에서 온 여자,1997,"Gray, John",친구미디어,156 G778mK김개
AJ1103079,건축학과,20141017,2009,화성에서 온 남자 금성에서 온 여자,1994,"Gray, John",친구,156 G778mK김
AJ1107171,기계공학과,20120607,2012,화성에서 온 남자 금성에서 온 여자,1994,"Gray, John",친구,156 G778mK김
AJ1103284,신소재공학전공,20120724,2009,화성에서 온 남자 금성에서 온 여자,1994,"Gray, John",친구,156 G778mK김
AJ1110521,신소재공학전공,20141103,2014,남자의 물건,2012,김정운,북이십일 21세기북스,155.632 김74남
AJ1104316,산업공학전공,20140227,2010,남자의 물건,2012,김정운,북이십일 21세기북스,155.632 김74남
AJ1106808,기계공학과,20130717,2012,남자의 물건,2012,김정운,북이십일 21세기북스,155.632 김74남
AJ1109124,화학공학전공,20130923,2013,동성애의 심리학,2001,윤가현,학지사,155.34 윤12동
AJ1106844,화학공학전공,20121204,2012,동성애의 심리학,2001,윤가현,학지사,155.34 윤12동
AJ1105118,생명공학전공,20110527,2010,동성애의 심리학,2001,윤가현,학지사,155.34 윤12동
AJ1106638,응용화학생명공학전공,20140424,2011,꿈의 해석,2003,"Freud, Sigmund",열린책들,154.63 F889tK김
AJ1103232,응용화학생명공학전공,20140930,2009,생각의 탄생,2007,"Root-Bernstein, Robert",에코의서재,153.9 R783sK박
AJ1101028,기계공학과,20130824,2007,설득 심리학,2012,재등용,스카이,153.852 재27설K안
AJ1101839,건축학과,20130711,2008,설득 심리학,2012,재등용,스카이,153.852 재27설K안
AJ1101425,화학공학전공,20121028,2008,설득의 심리학,1996,"Cialdini, R. B",21세기북스,153.852 C436iK이
AJ1101114,화학공학전공,20120605,2008,설득의 심리학,1996,"Cialdini, R. B",21세기북스,153.852 C436iK이
AJ1104737,기계공학과,20120228,2010,설득의 심리학,1996,"Cialdini, R. B",21세기북스,153.852 C436iK이
AJ1103766,산업공학전공,20140904,2010,설득의 심리학,2005,"Cialdini, R. B",21세기북스,153.852 C436i4K이
AJ1106892,산업공학전공,20140726,2012,설득의 심리학,2005,"Cialdini, R. B",21세기북스,153.852 C436i4K이
AJ1101026,기계공학과,20131205,2007,설득의 심리학,2005,"Cialdini, R. B",21세기북스,153.852 C436i4K이
AJ1106902,산업공학전공,20130520,2012,설득의 심리학,2005,"Cialdini, R. B",21세기북스,153.852 C436i4K이
AJ1110760,교통시스템공학전공,20140814,2014,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
AJ1102234,산업공학전공,20131111,2008,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
AJ1106648,응용화학생명공학전공,20110926,2011,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
AJ1106797,산업공학전공,20130205,2012,꿈의 해석,2006,"Freud, Sigmund",풀빛,153.64 F889tK안
AJ1101522,화학공학전공,20120611,2008,가끔은 제정신,2012,허태균,쌤앤파커스,153.42 허883가
AJ1104347,화학공학전공,20140331,2010,창의성의 즐거움,2005,"Csikszentmihalyi, Mihaly",북로드,153.35 C958cK노
AJ1108777,기계공학과,20140514,2013,창의성의 즐거움,2005,"Csikszentmihalyi, Mihaly",북로드,153.35 C958cK노
AJ1105414,기계공학과,20131216,2010,창의성의 즐거움,2005,"Csikszentmihalyi, Mihaly",북로드,153.35 C958cK노
AJ1103214,기계공학과,20141103,2009,생각 버리기 연습,2010,소지룡지개,북이십일 21세기북스,153.2 소78고K유 v.1
AJ1108956,산업공학전공,20130614,2013,생각 버리기 연습,2010,소지룡지개,북이십일 21세기북스,153.2 소78고K유 v.1
AJ1106225,산업공학전공,20120110,2009,생각 버리기 연습,2010,소지룡지개,북이십일 21세기북스,153.2 소78고K유 v.1
AJ1103091,산업공학전공,20110622,2009,생각 버리기 연습,2010,소지룡지개,북이십일 21세기북스,153.2 소78고K유 v.1
AJ1108227,응용화학생명공학전공,20140519,2013,(사랑과 연애의 달인) 호모 에로스,2008,고미숙,그린비,152.41 고38호
AJ1107477,응용화학생명공학전공,20141112,2012,(사랑과 연애의 달인) 호모 에로스,2008,고미숙,그린비,152.41 고38호
AJ1102792,화학공학전공,20140517,2009,(사랑과 연애의 달인) 호모 에로스,2008,고미숙,그린비,152.41 고38호
AJ1104737,기계공학과,20131115,2010,(사랑과 연애의 달인) 호모 에로스,2008,고미숙,그린비,152.41 고38호
AJ1107678,기계공학과,20130904,2010,사랑의 기술,2000,"Fromm, Erich",문예,152.4 F932aK황4
AJ1103284,신소재공학전공,20120727,2009,사랑의 기술,1990,"Fromm, Erich",도서출판 선비,152.4 F932AK박
AJ1103853,생명공학전공,20110909,2009,스키너의 심리상자 열기,2005,"Slater, Lauren",에코의서재,150.72 S631oK조
