,번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
2634,AJ1102043,전자공학전공,20120918,2008,신호와 시스템,2000,최태영,大英社,621.38043 최883신개
2635,AJ1105074,전자공학전공,20111011,2010,신호와 시스템,2000,최태영,大英社,621.38043 최883신개
2636,AJ1100984,전자공학전공,20110418,2007,신호와 시스템,2000,최태영,大英社,621.38043 최883신개
2637,AJ1106755,전자공학전공,20140926,2011,신호와 시스템,1996,최태영,大英社,621.38043 최883신
2638,AJ1100910,전자공학전공,20111004,2007,신호와 시스템,1996,최태영,大英社,621.38043 최883신
2639,AJ1100744,전자공학전공,20111005,2007,신호와 시스템,1996,최태영,大英社,621.38043 최883신
2640,AJ1100239,전자공학전공,20110405,2006,신호와 시스템,1996,최태영,大英社,621.38043 최883신
2641,AJ1106151,전자공학전공,20140512,2009,신호 및 시스템,2001,이철희,다성,621.38 이83신
2642,AJ1107976,전자공학전공,20131019,2012,신호 및 시스템,2001,이철희,다성,621.38 이83신
2643,AJ1106754,전자공학전공,20130419,2011,신호 및 시스템,2001,이철희,다성,621.38 이83신
2644,AJ1100984,전자공학전공,20110614,2007,신호 및 시스템,2001,이철희,다성,621.38 이83신
2645,AJ1101289,전자공학전공,20110920,2007,신호 및 시스템,2001,이철희,다성,621.38 이83신
2647,AJ1108442,전자공학전공,20141119,2013,기초 회로이론,2011,최윤식,한빛미디어,621.3192 최66기개
2648,AJ1108158,전자공학전공,20140613,2013,기초 회로이론,2011,최윤식,한빛미디어,621.3192 최66기개
2649,AJ1106206,전자공학전공,20140518,2009,기초 회로이론,2011,최윤식,한빛미디어,621.3192 최66기개
2650,AJ1109132,전자공학전공,20141210,2013,기초 회로이론,2011,최윤식,한빛미디어,621.3192 최66기개
2651,AJ1105239,전자공학전공,20130905,2010,기초 회로이론,2011,최윤식,한빛미디어,621.3192 최66기개
2652,AJ1101535,전자공학전공,20130321,2008,기초 회로이론,2011,최윤식,한빛미디어,621.3192 최66기개
2653,AJ1109179,전자공학전공,20130319,2011,기초 회로이론,2011,최윤식,한빛미디어,621.3192 최66기개
2655,AJ1102201,전자공학전공,20120907,2008,기초 회로이론,2011,최윤식,한빛미디어,621.3192 최66기개
2656,AJ1101286,전자공학전공,20120317,2007,회로이론,2003,신윤기,인터비젼,621.3192 신65회
2657,AJ1100744,전자공학전공,20110929,2007,회로이론,2004,김선일,브레인코리아,621.3192 김54회개
2659,AJ1107354,전자공학전공,20120614,2010,회로이론,2005,김동희,인터비젼,621.3192 김25회
2660,AJ1102538,전자공학전공,20120302,2009,회로이론,2005,김동희,인터비젼,621.3192 김25회
2661,AJ1101585,전자공학전공,20130902,2008,회로이론,2011,"Nilsson, James William",한티미디어,621.3192 N712e9K장
2662,AJ1104874,전자공학전공,20131030,2010,회로이론,2011,"Nilsson, James William",한티미디어,621.3192 N712e9K장
2663,AJ1101968,전자공학전공,20131014,2008,회로이론,2011,"Nilsson, James William",한티미디어,621.3192 N712e9K장
2664,AJ1102712,전자공학전공,20121109,2009,회로이론,2011,"Nilsson, James William",한티미디어,621.3192 N712e9K장
2665,AJ1101870,전자공학전공,20120926,2008,회로이론,2011,"Nilsson, James William",한티미디어,621.3192 N712e9K장
2666,AJ1104344,전자공학전공,20120818,2010,회로이론,2011,"Nilsson, James William",한티미디어,621.3192 N712e9K장
2667,AJ1100286,전자공학전공,20120611,2006,회로이론,2011,"Nilsson, James William",한티미디어,621.3192 N712e9K장
2669,AJ1102901,전자공학전공,20130905,2009,Electric circuits,2011,"Nilsson, James William",Pearson/Prentice Hall,621.3192 N712e9
2670,AJ1102815,전자공학전공,20131002,2009,Electric circuits,2011,"Nilsson, James William",Pearson/Prentice Hall,621.3192 N712e9
2671,AJ1101585,전자공학전공,20131016,2008,Electric circuits,2011,"Nilsson, James William",Pearson/Prentice Hall,621.3192 N712e9
2672,AJ1100238,전자공학전공,20111108,2006,Electric circuits,2011,"Nilsson, James William",Pearson/Prentice Hall,621.3192 N712e9
2674,AJ1100761,전자공학전공,20110328,2007,Electric circuits,2011,"Nilsson, James William",Pearson/Prentice Hall,621.3192 N712e9
2675,AJ1102540,전자공학전공,20130305,2009,Electric circuits,2008,"Nilsson, James William",Pearson/Prentice Hall,621.3192 N712e8
2676,AJ1102709,전자공학전공,20130311,2009,Electric circuits,2008,"Nilsson, James William",Pearson/Prentice Hall,621.3192 N712e8
2679,AJ1102901,전자공학전공,20131220,2009,회로이론,2005,"Nilsson, James W",피어슨에듀케이션코리아,621.3192 N712e7K국
2680,AJ1102581,정보컴퓨터공학전공,20130521,2009,회로이론,2005,"Nilsson, James W",피어슨에듀케이션코리아,621.3192 N712e7K국
2681,AJ1104916,전자공학전공,20130409,2010,회로이론,2005,"Nilsson, James W",피어슨에듀케이션코리아,621.3192 N712e7K국
2683,AJ1102318,전자공학전공,20110607,2008,회로이론,2005,"Nilsson, James W",피어슨에듀케이션코리아,621.3192 N712e7K국
2684,AJ1106147,전자공학전공,20110503,2009,회로이론,2005,"Nilsson, James W",피어슨에듀케이션코리아,621.3192 N712e7K국
2685,AJ1101048,정보컴퓨터공학전공,20130612,2007,회로이론,2003,"Irwin, J. David",교보문고,621.3192 I72b7K김
2687,AJ1102476,전자공학전공,20120525,2009,회로이론,2006,"Hayt, William H",한국맥그로힐,621.3192 H426e7K강
2688,AJ1107362,전자공학전공,20120530,2010,회로이론,2002,"Hayt, William H",McGraw-Hill Korea,621.3192 H426e6K강
2690,AJ1108158,전자공학전공,20140430,2013,회로이론,2005,"Dorf, Richard C",교보문고,621.3192 D695i6K오
2691,AJ1109132,전자공학전공,20140923,2013,회로이론,2005,"Dorf, Richard C",교보문고,621.3192 D695i6K오
2692,AJ1101239,전자공학전공,20110614,2008,회로이론,2005,"Dorf, Richard C",교보문고,621.3192 D695i6K오
2693,AJ1108442,전자공학전공,20141119,2013,회로이론,2000,"Dorf, Richard C",사이텍미디어,621.3192 D693i4K최
2694,AJ1108528,전자공학전공,20140321,2013,회로이론,2000,"Dorf, Richard C",사이텍미디어,621.3192 D693i4K최
2696,AJ1109179,전자공학전공,20130401,2011,회로이론,2000,"Dorf, Richard C",사이텍미디어,621.3192 D693i4K최
2697,AJ1106067,전자공학전공,20120611,2011,회로이론,2006,"Boylestad, Robert L",사이텍미디어,621.3192 B792eK이
2699,AJ1106674,전자공학전공,20141208,2011,회로이론,2001,"Alexander, Charles K",McGRAW-HILL KOREA,621.3192 A434fK김
2700,AJ1106067,전자공학전공,20120611,2011,Electric circuits,2005,"Nilsson, James William",Pearson Education International,621.319 N712e7
2701,AJ1102318,전자공학전공,20110929,2008,Electric circuits,2005,"Nilsson, James William",Pearson Education International,621.319 N712e7
2702,AJ1100910,전자공학전공,20110307,2007,Electric circuits,2005,"Nilsson, James William",Pearson Education International,621.319 N712e7
2703,AJ1105733,전자공학전공,20140310,2011,회로이론,2007,"Floyd, Thomas L",ITC,621.319 F645e7K이
2704,AJ1101535,전자공학전공,20130715,2008,회로이론,2007,"Floyd, Thomas L",ITC,621.319 F645e7K이
2705,AJ1106814,전자공학전공,20130612,2012,회로이론,2007,"Floyd, Thomas L",ITC,621.319 F645e7K이
2707,AJ1102477,전자공학전공,20141008,2009,(한번에 이해되는) AVR ATmega128 마이크로컨트롤러,2011,최한호,INFINITYBOOKS,621.317 최92a
2708,AJ1101422,전자공학전공,20140520,2008,(한번에 이해되는) AVR ATmega128 마이크로컨트롤러,2011,최한호,INFINITYBOOKS,621.317 최92a
2710,AJ1110227,전자공학전공,20140404,2014,(한번에 이해되는) AVR ATmega128 마이크로컨트롤러,2011,최한호,INFINITYBOOKS,621.317 최92a
2711,AJ1104790,전자공학전공,20140519,2010,(한번에 이해되는) AVR ATmega128 마이크로컨트롤러,2011,최한호,INFINITYBOOKS,621.317 최92a
2712,AJ1109182,전자공학전공,20140819,2011,(한번에 이해되는) AVR ATmega128 마이크로컨트롤러,2011,최한호,INFINITYBOOKS,621.317 최92a
2714,AJ1102327,전자공학전공,20131024,2008,(한번에 이해되는) AVR ATmega128 마이크로컨트롤러,2011,최한호,INFINITYBOOKS,621.317 최92a
2715,AJ1108247,전자공학전공,20130716,2013,(한번에 이해되는) AVR ATmega128 마이크로컨트롤러,2011,최한호,INFINITYBOOKS,621.317 최92a
2716,AJ1102899,전자공학전공,20130909,2009,(한번에 이해되는) AVR ATmega128 마이크로컨트롤러,2011,최한호,INFINITYBOOKS,621.317 최92a
2718,AJ1102858,전자공학전공,20130527,2009,(한번에 이해되는) AVR ATmega128 마이크로컨트롤러,2011,최한호,INFINITYBOOKS,621.317 최92a
2719,AJ1102851,전자공학전공,20130201,2009,(한번에 이해되는) AVR ATmega128 마이크로컨트롤러,2011,최한호,INFINITYBOOKS,621.317 최92a
2720,AJ1105141,전자공학전공,20140318,2010,PSpice 기초와 활용,2004,최평,복두,621.317 P974최북
2721,AJ1103049,전자공학전공,20131121,2009,PSpice 기초와 활용,2004,최평,복두,621.317 P974최북
2722,AJ1107263,전자공학전공,20131113,2012,PSpice 기초와 활용,2004,최평,복두,621.317 P974최북
2723,AJ1100084,전자공학전공,20120427,2004,PSpice 기초와 활용,2004,최평,복두,621.317 P974최북
2724,AJ1106209,전자공학전공,20110329,2009,PSpice 기초와 활용,2004,최평,복두,621.317 P974최북
2725,AJ1107789,전자공학전공,20131115,2012,PSpice 기초와 활용,2006,최평,복두,621.317 P974최복
2726,AJ1105062,전자공학전공,20131004,2010,PSpice 기초와 활용,2006,최평,복두,621.317 P974최복
2727,AJ1105142,전자공학전공,20131112,2010,PSpice 기초와 활용,2002,최평,복두출판사,621.317 P974최2
2728,AJ1105141,전자공학전공,20140404,2010,회로이론,2010,검정연구회,동일출판사,621.3076 검74회2010
2729,AJ1105733,전자공학전공,20140311,2011,기초 전기전자 실험,2007,김상배,홍릉과학,621.3028 김52기개
2730,AJ1103599,전자공학전공,20140312,2010,기초 전기전자 실험,2007,김상배,홍릉과학,621.3028 김52기개
2731,AJ1105151,전자공학전공,20131030,2010,기초 전기전자 실험,2007,김상배,홍릉과학,621.3028 김52기개
2732,AJ1102892,전자공학전공,20130513,2009,기초 전기전자 실험,2007,김상배,홍릉과학,621.3028 김52기개
2734,AJ1103670,전자공학전공,20130306,2009,기초 전기전자 실험,2007,김상배,홍릉과학,621.3028 김52기개
2735,AJ1102829,전자공학전공,20121024,2009,기초 전기전자 실험,2007,김상배,홍릉과학,621.3028 김52기개
2736,AJ1101827,전자공학전공,20110309,2008,기초 전기전자 실험,2007,김상배,홍릉과학,621.3028 김52기개
2737,AJ1106203,전자공학전공,20110317,2009,기초 전기전자 실험,2007,김상배,홍릉과학,621.3028 김52기개
2738,AJ1106202,전자공학전공,20110314,2009,기초 전기전자 실험,2007,김상배,홍릉과학,621.3028 김52기개
2753,AJ1105883,정보컴퓨터공학전공,20141029,2011,나노기술의 이해,2011,서갑양,서울대학교출판문화원,620.5 서12나
2757,AJ1105281,정보컴퓨터공학전공,20130320,2010,나노기술의 이해,2011,서갑양,서울대학교출판문화원,620.5 서12나
2826,AJ1107139,소프트웨어융합전공,20121004,2010,(쉽게 배우는) 유체역학,2007,박정우,미전사이언스,620.106 박74유
2835,AJ1101889,전자공학전공,20141008,2008,유체역학,2012,"White, Frank M",한국맥그로힐,620.106 W584f7K조
2842,AJ1101174,소프트웨어융합전공,20121109,2007,유체역학,2007,"White, Frank M",한국맥그로힐,620.106 W584f6K조
2843,AJ1106327,소프트웨어융합전공,20121010,2011,유체역학,2007,"White, Frank M",한국맥그로힐,620.106 W584f6K조
2844,AJ1107198,소프트웨어융합전공,20130503,2012,유체역학,2003,"White, Frank M",한국맥그로힐,620.106 W584f5K조
2845,AJ1106367,소프트웨어융합전공,20121026,2011,유체역학,2003,"White, Frank M",한국맥그로힐,620.106 W584f5K조
2851,AJ1108384,소프트웨어융합전공,20140901,2013,유체역학,2008,"Munson, Bruce Roy",교보문고,620.106 M969f5K윤
2879,AJ1101889,전자공학전공,20141008,2008,동역학,2002,"Bedford, Anthony",피어슨에듀케이션코리아,620.104 B399eK황
2882,AJ1100733,정보컴퓨터공학전공,20140214,2007,동역학,2002,"Bedford, Anthony",피어슨에듀케이션코리아,620.104 B399eK황
2912,AJ1106755,전자공학전공,20140518,2011,(공학설계를 위한) MATLAB 기초와 응용,2008,"Hahn, Brian D",아진,620.00285 H148e3K황
2915,AJ1105430,전자공학전공,20150217,2011,(공학설계를 위한) MATLAB 기초와 응용,2008,"Hahn, Brian D",아진,620.00285 H148e3K황
2916,AJ1104772,전자공학전공,20131106,2010,(공학설계를 위한) MATLAB 기초와 응용,2008,"Hahn, Brian D",아진,620.00285 H148e3K황
2919,AJ1102992,전자공학전공,20121130,2009,(공학설계를 위한) MATLAB 기초와 응용,2008,"Hahn, Brian D",아진,620.00285 H148e3K황
2921,AJ1100761,전자공학전공,20110413,2007,(공학설계를 위한) MATLAB 기초와 응용,2008,"Hahn, Brian D",아진,620.00285 H148e3K황
2926,AJ1107441,전자공학전공,20140402,2012,매트랩의 기초,2007,"Palm, William J",인터비젼,620.00151 P171iK박
2930,AJ1105625,전자공학전공,20131107,2010,매트랩의 기초,2007,"Palm, William J",인터비젼,620.00151 P171iK박
2932,AJ1105151,전자공학전공,20130912,2010,매트랩의 기초,2007,"Palm, William J",인터비젼,620.00151 P171iK박
2937,AJ1102992,전자공학전공,20121130,2009,매트랩의 기초,2007,"Palm, William J",인터비젼,620.00151 P171iK박
2938,AJ1106204,전자공학전공,20120514,2009,매트랩의 기초,2007,"Palm, William J",인터비젼,620.00151 P171iK박
2941,AJ1100084,전자공학전공,20120427,2004,매트랩의 기초,2007,"Palm, William J",인터비젼,620.00151 P171iK박
2942,AJ1100102,전자공학전공,20111007,2004,매트랩의 기초,2007,"Palm, William J",인터비젼,620.00151 P171iK박
2943,AJ1101286,전자공학전공,20110905,2007,매트랩의 기초,2007,"Palm, William J",인터비젼,620.00151 P171iK박
2945,AJ1106361,소프트웨어융합전공,20141110,2011,(문제해결 학습중심의) 공학도를 위한 매트랩,2009,"Moore, Holly",생능,620.00151 M822mK유
2946,AJ1108435,소프트웨어융합전공,20140916,2013,(문제해결 학습중심의) 공학도를 위한 매트랩,2009,"Moore, Holly",생능,620.00151 M822mK유
2947,AJ1103668,전자공학전공,20140303,2009,(문제해결 학습중심의) 공학도를 위한 매트랩,2009,"Moore, Holly",생능,620.00151 M822mK유
2948,AJ1106757,전자공학전공,20140322,2011,(문제해결 학습중심의) 공학도를 위한 매트랩,2009,"Moore, Holly",생능,620.00151 M822mK유
2949,AJ1102712,전자공학전공,20130902,2009,(문제해결 학습중심의) 공학도를 위한 매트랩,2009,"Moore, Holly",생능,620.00151 M822mK유
2952,AJ1100084,전자공학전공,20120427,2004,(문제해결 학습중심의) 공학도를 위한 매트랩,2009,"Moore, Holly",생능,620.00151 M822mK유
2953,AJ1103323,정보컴퓨터공학전공,20110614,2009,(문제해결 학습중심의) 공학도를 위한 매트랩,2009,"Moore, Holly",생능,620.00151 M822mK유
2955,AJ1102336,전자공학전공,20110609,2008,공업수학,2006,임헌찬,동일출판사,620.001 임94공
2959,AJ1107410,정보컴퓨터공학전공,20130406,2010,나는 사랑의 처형자가 되기 싫다,2001,"Yalom, Irvin D",시그마프레스,616.8914 Y19LK최
2973,AJ1105606,정보컴퓨터공학전공,20130801,2010,인생학교,2013,"Perry, Philippa",쌤앤파커스,616.89 P464hK정
2996,AJ1103696,소프트웨어융합전공,20140407,2009,미생물학,2004,"Johnson, Arthur G",신흥메드싸이언스,616.01 M626j4K대
3026,AJ1105244,미디어학과,20120423,2011,생리심리학,2008,"Carlson, Neil R",박학사,612.82 C284f7K정
3031,AJ1100715,정보컴퓨터공학전공,20140721,2005,생각하지 않는 사람들,2011,"Carr, Nicholas G",청림,612.80285 C312sK최
3036,AJ1101497,미디어학과,20130513,2008,생각하지 않는 사람들,2011,"Carr, Nicholas G",청림,612.80285 C312sK최
3042,AJ1100275,미디어학과,20120221,2006,생각하지 않는 사람들,2011,"Carr, Nicholas G",청림,612.80285 C312sK최
3048,AJ1103495,미디어학과,20121107,2009,감각과 지각,2007,"Goldstein, E. Bruce",시그마프레스,612.8 G624s7K김
3102,AJ1104916,전자공학전공,20150108,2010,생리학,2008,"Fox, Stuart Ira",라이프사이언스,612 F794h10K박
3126,AJ1106291,전자공학전공,20140110,2011,(간호사가 말하는) 간호사,2004,권혜림,부키,610.730692 간95권
